Unnamed: 0,id,fl_matriz,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_empresa_anos,idade_emp_cat,fl_me,fl_sa,fl_epp,fl_mei,fl_ltda,dt_situacao,fl_st_especial,fl_email,fl_telefone,fl_rm,nm_divisao,nm_segmento,fl_spa,fl_antt,fl_veiculo,vl_total_tancagem,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,fl_optante_simples,qt_art,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,vl_total_tancagem_grupo,vl_total_veiculos_antt_grupo,vl_potenc_cons_oleo_gas,fl_optante_simei,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,nu_meses_rescencia,de_nivel_atividade,de_indicador_telefone,fl_simples_irregular,vl_frota,empsetorcensitariofaixarendapopulacao,nm_meso_regiao,nm_micro_regiao,fl_passivel_iss,qt_socios,qt_socios_pf,qt_socios_pj,idade_media_socios,idade_maxima_socios,idade_minima_socios,qt_socios_st_regular,qt_socios_st_suspensa,qt_socios_masculino,qt_socios_feminino,qt_socios_pep,qt_alteracao_socio_total,qt_alteracao_socio_90d,qt_alteracao_socio_180d,qt_alteracao_socio_365d,qt_socios_pj_ativos,qt_socios_pj_nulos,qt_socios_pj_baixados,qt_socios_pj_suspensos,qt_socios_pj_inaptos,vl_idade_media_socios_pj,vl_idade_maxima_socios_pj,vl_idade_minima_socios_pj,qt_coligados,qt_socios_coligados,qt_coligados_matriz,qt_coligados_ativo,qt_coligados_baixada,qt_coligados_inapta,qt_coligados_suspensa,qt_coligados_nula,idade_media_coligadas,idade_maxima_coligadas,idade_minima_coligadas,coligada_mais_nova_ativa,coligada_mais_antiga_ativa,idade_media_coligadas_ativas,coligada_mais_nova_baixada,coligada_mais_antiga_baixada,idade_media_coligadas_baixadas,qt_coligados_sa,qt_coligados_me,qt_coligados_mei,qt_coligados_ltda,qt_coligados_epp,qt_coligados_norte,qt_coligados_sul,qt_coligados_nordeste,qt_coligados_centro,qt_coligados_sudeste,qt_coligados_exterior,qt_ufs_coligados,qt_regioes_coligados,qt_ramos_coligados,qt_coligados_industria,qt_coligados_agropecuaria,qt_coligados_comercio,qt_coligados_serviço,qt_coligados_ccivil,qt_funcionarios_coligados,qt_funcionarios_coligados_gp,media_funcionarios_coligados_gp,max_funcionarios_coligados_gp,min_funcionarios_coligados_gp,vl_folha_coligados,media_vl_folha_coligados,max_vl_folha_coligados,min_vl_folha_coligados,vl_folha_coligados_gp,media_vl_folha_coligados_gp,max_vl_folha_coligados_gp,min_vl_folha_coligados_gp,faturamento_est_coligados,media_faturamento_est_coligados,max_faturamento_est_coligados,min_faturamento_est_coligados,faturamento_est_coligados_gp,media_faturamento_est_coligados_gp,max_faturamento_est_coligados_gp,min_faturamento_est_coligados_gp,total_filiais_coligados,media_filiais_coligados,max_filiais_coligados,min_filiais_coligados,qt_coligados_atividade_alto,qt_coligados_atividade_medio,qt_coligados_atividade_baixo,qt_coligados_atividade_mt_baixo,qt_coligados_atividade_inativo,qt_coligadas,sum_faturamento_estimado_coligadas,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_ex_funcionarios,qt_funcionarios_grupo,percent_func_genero_masc,percent_func_genero_fem,idade_ate_18,idade_de_19_a_23,idade_de_24_a_28,idade_de_29_a_33,idade_de_34_a_38,idade_de_39_a_43,idade_de_44_a_48,idade_de_49_a_53,idade_de_54_a_58,idade_acima_de_58,grau_instrucao_macro_analfabeto,grau_instrucao_macro_escolaridade_fundamental,grau_instrucao_macro_escolaridade_media,grau_instrucao_macro_escolaridade_superior,grau_instrucao_macro_desconhecido,total,meses_ultima_contratacaco,qt_admitidos_12meses,qt_desligados_12meses,qt_desligados,qt_admitidos,media_meses_servicos_all,max_meses_servicos_all,min_meses_servicos_all,media_meses_servicos,max_meses_servicos,min_meses_servicos,qt_funcionarios,qt_funcionarios_12meses,qt_funcionarios_24meses,tx_crescimento_12meses,tx_crescimento_24meses,tx_rotatividade,qt_filiais
481,e042b6d9a219a53392f3b94bc3293ae3a4dc5464d2b73cfb1bbac0b732f97df4,True,SOCIEDADE EMPRESARIA LIMITADA,MA,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,28.227397260273968,> 20,False,False,False,False,False,2006-03-08,False,False,False,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,MA,AMARELO,ACIMA DE 1 ANO,22.0,MEDIA,,False,,,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
107,c1368c65b5cedc9395e88bfd18cf3713599b6a200ac0c1704d28690419fe460d,True,EMPRESARIO INDIVIDUAL,AC,OUTROS,COMERCIO VAREJISTA,COMERCIO,2.580821917808219,1 a 5,False,False,False,True,False,2016-03-30,False,True,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,AC,VERDE,ACIMA DE 1 ANO,27.0,ALTA,,False,,2267.21,VALE DO ACRE,RIO BRANCO,False,1.0,1.0,0.0,34.0,34.0,34.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
433,67c74d676d37be042b55f625d5f94f27253ef82e0eec08d122e2e749467b383d,True,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,6.224657534246576,5 a 10,False,False,False,False,False,2012-08-08,False,False,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,MA,AMARELO,ACIMA DE 1 ANO,25.0,MEDIA,,False,,,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,False,1.0,1.0,0.0,50.0,50.0,50.0,1.0,,,1.0,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,188.1,383.2,94.63333333333334,94.63333333333334,383.2,188.1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1050000.0,210000.0,210000.0,210000.0,1050000.0,210000.0,210000.0,210000.0,,,,,0.0,0.0,0.0,0.0,0.0,5.0,1050000.0,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
483,0279b76c3727a32e6785e8d121404fc5bda17855140678fa4900b03952672897,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,9.75068493150685,5 a 10,False,False,False,False,False,2009-01-29,False,False,False,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,MA,AZUL,ACIMA DE 1 ANO,23.0,MEDIA,,False,,640.63,CENTRO MARANHENSE,MEDIO MEARIM,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 360.000,01 A R$ 1.500.000,00",210000.0,630000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
133,2be489bf8b056c634f8bfd2367d09608b4421e5911fc12b8be9dc3f0b5511eaa,True,SOCIEDADE EMPRESARIA LIMITADA,MA,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,3.7945205479452055,1 a 5,False,False,False,False,False,2015-01-12,False,True,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,MA,AMARELO,ACIMA DE 1 ANO,23.0,MEDIA,,False,,582.58,NORTE MARANHENSE,LITORAL OCIDENTAL MARANHENSE,False,2.0,2.0,0.0,50.0,50.0,50.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,37.63333333333333,37.63333333333333,37.63333333333333,37.63333333333333,37.63333333333333,37.63333333333333,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,210000.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,210000.0,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
424,b3176c8302408c850041f662947cb498b5bd6a55f5746addd4aa094e28a13598,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,10.45753424657534,10 a 15,False,False,False,False,False,2008-05-16,False,False,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,MA,AMARELO,ACIMA DE 1 ANO,23.0,BAIXA,,False,,,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
44,9e3e4ebed442ded90bd38a5e75a7cc24acc849412a585e5dfa945a691da8aaf9,True,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,RO,OUTROS,COMERCIO VAREJISTA,COMERCIO,18.019178082191786,15 a 20,False,False,False,False,False,2005-11-03,False,True,False,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,RO,AZUL,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,,1813.3,,,False,1.0,1.0,0.0,75.0,75.0,75.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 360.000,01 A R$ 1.500.000,00","DE R$ 360.000,01 A R$ 1.500.000,00",1483660.8,1483660.8,155.0,9.0,33.33,66.67,,1.0,3.0,4.0,,,,1.0,,,,1.0,7.0,1.0,,9.0,9.933333333333334,1.0,19.0,155.0,164.0,19.035772357723573,213.4,-0.4666666666666667,69.16296296296295,130.16666666666666,16.3,9.0,28.0,31.0,-67.85714285714286,-70.96774193548387,105.55555555555556,0
169,1ad13e5b6b45e17a708ec111ebe89b7967082735b07e88eafc18b9cfe8b0871b,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,31.31232876712329,> 20,False,False,False,False,False,2003-10-04,False,False,False,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,,,1.0,0.0,True,,0,1,,,,False,AM,VERDE,ACIMA DE 1 ANO,22.0,ALTA,BOA,False,20871.0,1135.48,CENTRO AMAZONENSE,MANAUS,False,2.0,2.0,0.0,63.0,65.0,61.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 1.500.000,01 A R$ 4.800.000,00","DE R$ 1.500.000,01 A R$ 4.800.000,00",2410948.8,2410948.8,7.0,13.0,46.15,53.85,,1.0,4.0,1.0,,1.0,3.0,,2.0,1.0,,1.0,12.0,,,13.0,23.2,0.0,0.0,7.0,20.0,75.71166666666666,252.4333333333333,6.133333333333334,82.56153846153846,252.4333333333333,23.2,13.0,13.0,13.0,0.0,0.0,0.0,0
65,334606a197541d23118018ca9f49271f6795aee4f3e9667163947b862cb659b0,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,1.4684931506849317,1 a 5,False,False,False,False,False,2017-05-10,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,,,0,0,,,,,PI,CINZA,ATE 1 ANO,9.0,BAIXA,,False,,,CENTRO NORTE PIAUIENSE,TERESINA,False,1.0,1.0,0.0,49.0,49.0,49.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
283,6e2f5227fe41eaa048eb22ea21622fe78d56ff370862aed6873d9a3db5b24872,True,EMPRESARIO INDIVIDUAL,RO,OUTROS,COMERCIO VAREJISTA,COMERCIO,27.14794520547945,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,RO,LARANJA,ACIMA DE 1 ANO,23.0,BAIXA,,False,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
85,069b714f5a6d5910adb03b228a168369d1bf8f7843ab283f3d15a2f100d20c2a,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,3.6493150684931517,1 a 5,False,False,False,True,False,2015-03-06,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,PI,VERDE,ACIMA DE 1 ANO,23.0,MEDIA,,False,,1068.09,CENTRO NORTE PIAUIENSE,TERESINA,True,1.0,1.0,0.0,26.0,26.0,26.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,1.0,0.0,,,,,,,,,,,,,,,,,,,22.13333333333333,0.0,0.0,1.0,1.0,10.1,10.1,10.1,,,,0.0,1.0,0.0,-100.0,,0.0,0
242,69f9d9eec6211b50b6230067b784844071a756e8206c800baba5455cc276d4b1,True,SOCIEDADE EMPRESARIA LIMITADA,AC,ENTIDADES EMPRESARIAIS,BENS DE CONSUMO,INDUSTRIA,7.7232876712328755,5 a 10,False,False,False,False,False,2011-02-08,False,False,False,NAO,FABRICACAO DE PRODUTOS ALIMENTICIOS,INDUSTRIAS DE TRANSFORMACAO,False,False,False,,,,,False,,0,0,,,,False,AC,AZUL,ACIMA DE 1 ANO,23.0,ALTA,,False,,,VALE DO ACRE,RIO BRANCO,True,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",154548.0,154548.0,9.0,1.0,100.0,0.0,,,1.0,,,,,,,,,1.0,,,,1.0,87.36666666666666,0.0,0.0,9.0,10.0,17.99,89.2,0.36666666666666653,89.2,89.2,89.2,1.0,1.0,1.0,0.0,0.0,0.0,0
186,ee71d3a9d78dabffba373d969eadf0a4f5c2b693629c509df5914202293128c5,True,EMPRESARIO INDIVIDUAL,RO,OUTROS,COMERCIO VAREJISTA,COMERCIO,5.23013698630137,5 a 10,False,False,False,True,False,2013-08-06,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,RO,AZUL,ACIMA DE 1 ANO,23.0,MEDIA,,False,,2637.23,,,False,1.0,1.0,0.0,42.0,42.0,42.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
449,c5fa4d37cd3dd3d1169c13799e05c9a7ef3b04bb318a189f3054efb45930e0dd,True,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,2.967123287671233,1 a 5,False,False,False,False,False,2015-11-10,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,False,RN,AZUL,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,,883.6,LESTE POTIGUAR,NATAL,True,2.0,2.0,0.0,34.0,35.0,33.0,2.0,,1.0,1.0,,,,,,,,,,,,,,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,81.56666666666669,141.26666666666668,21.86666666666667,21.86666666666667,141.26666666666668,81.56666666666669,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,420000.0,210000.0,210000.0,210000.0,420000.0,210000.0,210000.0,210000.0,,,,,0.0,0.0,0.0,0.0,0.0,2.0,420000.0,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",185457.6,185457.6,0.0,1.0,0.0,100.0,,,,,,1.0,,,,,,,1.0,,,1.0,23.2,0.0,0.0,0.0,1.0,23.2,23.2,23.2,23.2,23.2,23.2,1.0,1.0,0.0,0.0,,0.0,0
159,1801328c6f2d8c82ea1f96da49b224070cc48736e4e5c5f2cfa4ab25b769e508,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,5.109589041095892,5 a 10,False,False,False,True,False,2013-09-19,False,False,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,MA,AMARELO,ACIMA DE 1 ANO,23.0,BAIXA,,False,,,OESTE MARANHENSE,IMPERATRIZ,False,1.0,1.0,0.0,55.0,55.0,55.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12,43ab1321903c5c982e7236a4d6a07dad71b3146cdfdd96eae2af74fb67105f3d,True,EMPRESARIO INDIVIDUAL,MA,OUTROS,COMERCIO VAREJISTA,COMERCIO,7.186301369863013,5 a 10,False,False,False,True,False,2011-08-23,False,True,False,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,MA,VERDE,ACIMA DE 1 ANO,24.0,MEDIA,,False,,887.3,SUL MARANHENSE,PORTO FRANCO,True,1.0,1.0,0.0,40.0,40.0,40.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
35,4c43f4afaf4b1d5b08f83ecbac8128b8113a9c526afe61028a8108dbaa615211,True,EMPRESARIO INDIVIDUAL,RO,OUTROS,COMERCIO VAREJISTA,COMERCIO,3.084931506849315,1 a 5,False,False,False,True,False,2015-09-28,False,True,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,RO,VERDE,ACIMA DE 1 ANO,27.0,MEDIA,,False,,,,,False,1.0,1.0,0.0,25.0,25.0,25.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
28,1e929082659e29d649d0f784b1ef6f6352d5984beb33fce91f60f62b967cd4dd,True,EMPRESARIO INDIVIDUAL,AM,OUTROS,COMERCIO VAREJISTA,COMERCIO,47.51780821917808,> 20,False,False,False,False,False,2001-07-08,False,False,False,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,False,AM,LARANJA,ACIMA DE 1 ANO,22.0,MEDIA,,False,,567.7,CENTRO AMAZONENSE,ITACOATIARA,False,1.0,1.0,0.0,73.0,73.0,73.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
170,68c9f6d7b82c2d73e7d532f9573abec3e5efd24d47937abc85a0ba95c50b4afa,True,EMPRESARIO INDIVIDUAL,RN,OUTROS,COMERCIO VAREJISTA,COMERCIO,29.54520547945205,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,RN,LARANJA,ACIMA DE 1 ANO,48.0,MEDIA,,False,,880.38,LESTE POTIGUAR,LITORAL SUL,False,1.0,1.0,0.0,58.0,58.0,58.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","DE R$ 81.000,01 A R$ 360.000,00",61819.2,271819.2,1.0,1.0,0.0,100.0,,,1.0,,,,,,,,,,1.0,,,1.0,45.5,0.0,0.0,1.0,2.0,34.916666666666664,45.5,24.33333333333333,45.5,45.5,45.5,1.0,1.0,1.0,0.0,0.0,0.0,1
142,a637b146cfbd16f78c61f9b65f2f00b63532facb190fde46560050a791d7ee47,True,EMPRESARIO INDIVIDUAL,RN,OUTROS,BENS DE CONSUMO,INDUSTRIA,7.893150684931506,5 a 10,False,False,False,True,False,2010-12-08,False,True,True,SIM,FABRICACAO DE MOVEIS,INDUSTRIAS DE TRANSFORMACAO,False,False,False,,,,,True,,0,0,,,,True,RN,AMARELO,ACIMA DE 1 ANO,24.0,ALTA,BOA,False,,719.71,LESTE POTIGUAR,NATAL,True,1.0,1.0,0.0,41.0,41.0,41.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
465,f4865d1cd878bd16774f8e1b1e30bd3d055f7375350f11316929119087d7159a,True,EMPRESARIO INDIVIDUAL,AC,OUTROS,COMERCIO VAREJISTA,COMERCIO,3.246575342465753,1 a 5,False,False,False,True,False,2015-07-31,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,True,AC,AMARELO,ACIMA DE 1 ANO,22.0,MEDIA,,False,,702.47,VALE DO JURUA,TARAUACA,False,1.0,1.0,0.0,46.0,46.0,46.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ATE R$ 81.000,00","ATE R$ 81.000,00",50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
460,0ead0b1e4c34d9b3b224e08c65aad59380c03f494f31b5c13150315b204614bd,True,EMPRESARIO INDIVIDUAL,RN,OUTROS,BENS DE CONSUMO,INDUSTRIA,0.6876712328767123,<= 1,False,False,False,True,False,2018-02-19,False,True,True,SIM,FABRICACAO DE PRODUTOS ALIMENTICIOS,INDUSTRIAS DE TRANSFORMACAO,False,False,False,,,,,,,0,0,,,,,RN,CINZA,SEM INFORMACAO,,MEDIA,,False,,1198.77,LESTE POTIGUAR,NATAL,True,1.0,1.0,0.0,34.0,34.0,34.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
